Timestamp,Omega S-Type - Ox Tank Mass,PT-2 Ox Tank,PT-3 CC,Thrust,dP
18.214803,21.744949,271.976062,67.293746,111.986667,204.682316
18.230908,21.618562,277.698363,49.9382,105.632074,227.760163
18.246558,21.568804,271.079985,69.604676,113.484014,201.475309
18.261726,21.241394,287.067847,62.058786,110.653663,225.009061
18.292558,21.374746,298.874026,35.255155,105.504251,263.618871
18.307541,21.143867,286.517625,61.807257,109.92325,224.710368
18.322514,21.34091,291.642545,63.347875,106.983338,228.29467
18.353722,21.970852,283.121974,58.112914,106.380747,225.00906
18.369693,21.549896,273.186547,55.67622,106.307706,217.510327
18.385709,21.145858,271.079985,63.22211,103.386054,207.857875
18.400912,21.60662,257.984717,57.059633,103.568657,200.925084
18.43247,21.743954,272.290472,52.422055,106.782474,219.868417
18.447972,21.648417,261.490412,61.634329,102.692161,199.856083
18.46367,21.283191,287.209333,35.082229,101.833926,252.127104
18.4947,21.81262,270.215352,46.57399,110.324977,223.641362
18.510251,21.597664,262.119237,66.146143,105.485991,195.973094
18.52574,21.438437,265.609212,63.709449,101.085253,201.899763
18.541348,21.178698,267.605731,55.15744,103.897343,212.448291
18.572884,21.734002,267.338479,28.60534,102.199132,238.733139
18.58814,21.177703,248.693835,66.507716,97.360146,182.186119
18.602985,21.36579,261.396088,41.323308,99.003576,220.07278
18.633735,21.264283,258.629261,60.738254,99.460084,197.891007
18.649664,21.289162,271.095707,46.573991,102.546079,224.521716
18.665269,21.609606,286.8792,42.408031,97.834915,244.471169
18.680623,20.911993,253.488621,54.214203,100.793087,199.274418
18.710592,21.978813,265.986507,33.321521,98.14534,232.664986
18.72652,21.300109,269.539365,58.380164,98.017518,211.159201
18.741352,21.144862,257.182965,50.189729,96.392349,206.993236
18.771273,21.262292,274.286989,33.415845,95.241949,240.871144
18.786008,21.205568,265.137595,38.572203,95.8628,226.565392
18.801339,21.802668,263.314005,43.461311,98.327943,219.852694
18.832421,21.520041,210.602798,81.630938,95.935841,128.97186
18.84806,21.45436,261.081677,42.266545,96.027142,218.815132
18.863661,21.214524,246.618716,55.707661,91.37076,190.911055
18.895259,21.302099,249.306939,47.957404,91.042074,201.349535
18.911018,21.373751,243.128739,59.071871,91.279458,184.056868
18.926087,21.438437,247.577672,61.288476,92.155954,186.289196
18.941464,21.442418,243.002975,56.383648,92.648982,186.619327
18.97314,21.547905,232.092872,65.077142,92.028131,167.01573
18.988322,21.202582,232.171474,69.683279,89.599508,162.488195
19.004283,21.507104,231.322562,68.755763,90.329921,162.566799
19.035929,21.152824,241.383751,54.355689,90.402962,187.028062
19.050372,21.337925,231.259679,72.607311,88.229984,158.652368
19.066204,21.180688,239.528719,56.210721,90.731648,183.317998
19.081824,21.492176,220.821193,78.062361,88.686492,142.758832
19.112982,21.315036,270.356837,40.820248,93.434176,229.536589
19.128693,21.006534,233.712095,54.434294,90.932512,179.277801
19.143719,21.34091,227.549614,52.217687,89.599508,175.331927
19.175497,21.405596,248.646674,47.155652,90.129057,201.491022
19.190711,21.715094,234.482405,44.46743,83.664902,190.014975
19.206303,20.954785,233.602049,53.129482,83.190134,180.472567
19.221505,20.876167,253.991681,44.7504,84.6327,209.241281
19.25287,21.254331,232.737418,49.686671,88.430847,183.050747
19.268713,21.48521,232.658812,60.471004,86.184827,172.187808
19.283328,21.449384,231.731298,54.795866,89.069959,176.935432
19.314653,20.611452,246.037052,46.872682,86.823939,199.16437
19.330714,21.106051,233.979344,55.534735,79.702412,178.444609
19.345912,20.937867,243.930492,44.577475,82.003213,199.353017
19.360994,20.850293,244.44927,42.297987,82.368419,202.151283
19.392617,21.25035,237.657967,45.457828,80.17718,192.200139
19.408189,20.977674,217.425543,44.247341,83.829245,173.178202
19.423616,21.021462,216.042129,37.97482,79.373726,178.067309
19.455118,20.967722,209.801047,60.926901,84.048369,148.874146
19.470427,20.828399,218.761795,49.230772,77.219008,169.531023
19.486085,21.154814,217.85,46.904124,80.487606,170.945876
19.501413,21.242389,248.505188,31.435049,81.711048,217.070139
19.532586,20.784612,218.148691,56.823824,78.259846,161.324867
19.548224,21.135906,207.144265,61.791535,78.679834,145.35273
19.563551,21.12894,221.355695,44.829004,77.492912,176.526691
19.594415,20.930901,227.848307,38.021981,76.598156,189.826326
19.609603,21.038379,218.919002,54.198484,76.707718,164.720518
19.625266,20.779636,202.176552,54.308527,77.985941,147.868025
19.641031,21.218505,216.655233,41.244705,75.776442,175.410528
19.673055,20.901046,223.022079,38.619364,80.213701,184.402715
19.687618,21.251345,217.284056,36.276995,79.62937,181.007061
19.703373,20.754756,218.101529,50.189729,73.000872,167.9118
19.735023,21.457345,218.604588,34.767817,76.963363,183.836771
19.749699,20.730872,208.936413,46.495388,74.680822,162.441025
19.765849,21.539944,202.270877,38.902336,72.398282,163.368541
19.781946,20.944834,221.261372,33.242917,75.10081,188.018455
19.813131,21.043355,209.10934,38.037702,71.813951,171.071638
19.828962,20.996582,203.858656,29.281326,75.886004,174.57733
19.84456,21.028428,205.24207,35.663892,71.649608,169.578178
19.874315,20.658225,206.594044,37.72329,76.342512,168.870754
19.889827,20.719926,193.420173,52.987997,76.123388,140.432176
19.906045,21.120978,225.788906,21.090891,77.310309,204.698015
19.920052,21.090128,225.222964,22.049848,76.762499,203.173116
19.950632,21.147848,213.47967,36.795774,78.296367,176.683896
19.96576,21.092118,200.447284,37.141627,78.259846,163.305657
19.981226,20.990611,214.281421,29.642901,76.725979,184.63852
20.012573,21.213529,200.997506,40.081381,76.689458,160.916125
20.028301,21.059278,202.019346,41.433353,73.238257,160.585993
20.043439,20.881143,195.385249,45.253459,76.21469,150.13179
20.075765,20.942843,209.486635,26.750309,76.123388,182.736326
20.090318,21.029423,190.952037,43.084017,73.713025,147.86802
20.106812,20.789587,217.126852,23.323218,71.923513,193.803634
20.120646,20.68808,194.269086,35.333759,73.092174,158.935327
20.152125,20.576621,206.625485,39.106703,73.913889,167.518782
20.16813,21.244379,207.427235,41.904972,74.918207,165.522263
20.183204,20.823423,204.9591,25.492661,72.087856,179.466439
20.214746,20.887114,185.025368,28.668223,74.114752,156.357145
20.23017,20.6841,189.081286,26.891794,73.877368,162.189492
20.245262,20.74381,190.008801,27.945075,71.15658,162.063726
20.260495,21.009519,186.047207,27.913633,73.877368,158.133574
20.290982,20.988621,194.677822,24.942439,74.00519,169.735383
20.306947,21.114012,179.947611,20.367744,75.009508,159.579867
20.321593,21.19064,181.331026,33.022831,71.996555,148.308195
20.353524,20.946824,189.851594,43.366988,71.795691,146.484606
20.369395,21.076196,196.15556,17.192182,73.384339,178.963378
20.384981,20.898061,192.822789,28.165163,72.690447,164.657626
20.400235,20.748785,195.731103,39.672645,72.179158,156.058458
20.431691,20.766698,167.748421,33.305801,71.047018,134.44262
20.446931,20.469143,189.348536,35.129392,68.234928,154.219144
20.462572,20.903037,189.018404,42.187941,70.243563,146.830463
20.492821,20.844322,171.081189,23.291776,69.275766,147.789413
20.509256,21.004544,171.772895,23.40182,70.134001,148.371075
20.524718,20.722911,172.967663,33.352962,67.303651,139.614701
20.54085,20.933887,176.064622,15.179946,67.011486,160.884676
20.572084,21.053307,157.294216,29.061237,69.147944,128.232979
20.586866,20.673153,178.642801,34.359081,69.933138,144.28372
20.602455,20.704003,166.050593,49.498022,65.915866,116.552571
20.633193,20.876167,173.423559,32.126755,68.253188,141.296804
20.648499,20.794563,171.945822,23.841997,67.029746,148.103825
20.664711,20.683104,197.633296,39.861292,70.517468,157.772004
20.695947,20.827404,180.026215,39.358232,70.973976,140.667983
20.710733,20.585578,182.321424,20.131935,68.234928,162.189489
20.727311,20.850293,153.647035,42.030736,67.011486,111.616299
20.741953,20.631356,162.482015,43.429869,64.290697,119.052146
20.772608,20.44924,163.661062,41.637721,67.321911,122.023341
20.787351,20.651259,181.551114,30.759063,65.861085,150.792051
20.803071,20.653249,170.247996,21.012289,66.554978,149.235707
20.834991,20.621404,158.881997,56.257882,66.281073,102.624115
20.850489,20.577617,177.102182,48.318978,68.91056,128.783204
20.866487,20.723906,170.185115,34.532008,65.806304,135.653107
20.881936,20.738834,173.282074,38.47788,71.211361,134.804194
20.912568,20.859249,150.298546,44.48315,66.609759,105.815396
20.927841,20.549752,161.350132,46.275298,65.623701,115.074834
20.943556,20.553733,151.509031,45.976607,65.495879,105.532424
20.973943,20.855268,165.641858,35.239435,65.897606,130.402423
20.989875,20.978669,164.085519,34.8307,63.085516,129.254819
21.005606,20.459192,151.933489,50.221171,64.655904,101.712318
21.035614,21.060273,146.446996,44.907607,65.221974,101.539389
21.051064,20.398486,176.048901,26.734588,61.661211,149.314313
21.066507,20.827404,142.453963,35.868258,64.710685,106.585705
21.082348,20.513926,158.331776,38.509321,61.022099,119.822455
21.112901,20.534824,162.654942,34.264758,62.026417,128.390184
21.129154,20.901046,162.466296,30.256003,62.629008,132.210293
21.144746,21.193626,157.750113,26.090044,60.036042,131.660069
21.160479,20.713955,177.463755,32.2368,63.724627,145.226955
21.191975,20.629365,162.670664,24.942439,63.432462,137.728225
21.207415,20.356689,160.815632,31.985269,63.834189,128.830363
21.223623,20.625385,150.377149,41.449074,63.030735,108.928075
21.253466,20.895075,167.512611,28.872591,60.729934,138.64002
21.269276,20.820438,171.489925,40.238586,61.916855,131.251339
21.285136,20.851288,145.095025,34.311918,60.894277,110.783107
21.301391,20.613443,151.587635,31.010592,57.077869,120.577043
21.330914,20.763713,158.787675,25.162528,61.697731,133.625147
21.346668,20.588563,144.403318,24.95816,58.374352,119.445158
21.362579,20.419385,154.338742,10.070749,63.195078,144.267993
21.393512,20.382564,175.78165,4.09692,61.003839,171.68473
21.408707,20.519897,156.932643,30.853387,61.460347,126.079256
21.424682,20.450235,164.274165,28.85687,60.967318,135.417295
21.440406,20.488051,163.566738,33.242918,59.415191,130.32382
21.472479,20.821433,156.162333,41.873529,58.940422,114.288804
21.486916,20.533829,164.90299,12.664648,61.661211,152.238342
21.502396,20.909008,142.202434,28.212326,58.155228,113.990108
21.533908,20.457201,144.827775,34.925023,55.854427,109.902752
21.549483,20.682109,162.057561,7.382526,60.912537,154.675035
21.565808,20.557713,141.620771,38.367835,57.662199,103.252936
21.58126,21.024447,153.128255,21.719717,58.027406,131.408538
21.611812,20.719926,147.736087,28.58962,57.388295,119.146467
21.626966,20.378583,140.866182,30.318886,56.657882,110.547296
21.642486,20.415404,146.101144,27.709266,58.757819,118.391878
21.673664,20.669172,140.237356,21.499628,57.753501,118.737728
21.688453,20.495018,157.231334,29.878709,54.831849,127.352625
21.703806,20.554728,145.142187,35.11367,54.119696,110.028517
21.735317,20.801529,137.72206,16.280388,52.750172,121.441672
21.750382,20.507955,130.396257,26.687427,54.831849,103.70883
21.765255,20.858254,127.456504,33.745977,56.986567,93.710527
21.780519,20.543781,156.068008,11.768573,54.630986,144.299435
21.811661,20.695046,141.510725,17.490874,47.728583,124.019851
21.827062,20.4781,157.67151,0.025284,52.786693,157.646226
21.842804,20.612447,146.918615,7.099556,52.019759,139.819059
21.87517,20.432322,132.487098,15.117063,49.006806,117.370035
21.888992,20.503974,149.779765,24.69091,49.426793,125.088855
21.904113,20.549752,154.983288,13.953739,46.632963,141.029549
21.933952,19.954641,141.8723,19.000053,46.943389,122.872247
21.950121,20.131781,149.842648,8.954586,50.558933,140.888062
21.965691,20.416399,151.556194,12.71181,52.403226,138.844384
21.98115,20.044206,127.393622,28.369531,52.512788,99.024091
22.012531,20.230303,118.574362,26.23153,52.384966,92.342832
22.028001,20.41839,142.092388,27.81931,54.667506,114.273078
22.043852,20.587568,140.59893,18.119697,52.932775,122.479233
22.075057,20.693056,145.865334,25.099646,51.216305,120.765688
22.091016,20.368631,133.084481,18.44983,51.234565,114.634651
22.106253,20.017337,145.613804,9.614851,52.951036,135.998953
22.121417,19.999424,135.835588,18.827125,52.987556,117.008463
22.152293,20.287027,158.237452,9.504808,50.978921,148.732644
22.167407,20.111878,145.362275,25.382617,52.05628,119.979658
22.183396,20.502979,142.909861,9.709175,51.672813,133.200686
22.213648,20.2721,126.387503,38.179187,49.865041,88.208316
22.22872,20.273095,124.548191,20.320581,50.412851,104.22761
22.243942,20.191491,123.762161,30.664738,49.499834,93.097423
22.275723,20.177559,155.564949,18.465551,47.801624,137.099398
22.291309,20.304941,126.356061,12.271633,54.576205,114.084428
22.3056,20.550747,136.70022,20.037611,49.938082,116.662609
22.319942,20.339771,121.215424,23.857718,49.682438,97.357706
22.351272,20.083018,124.375265,15.903093,49.025066,108.472172
22.367432,20.023308,143.38148,10.731015,49.992863,132.650465
22.382392,19.901897,133.257407,14.236709,48.440735,119.020698
22.414053,20.165617,115.351636,7.461128,47.5825,107.890508
22.429043,20.045202,144.827774,2.28905,49.463314,142.538724
22.444647,20.113868,137.580574,26.074323,48.970285,111.506251
22.460158,20.065105,144.308995,14.519679,49.28071,129.789316
22.490927,20.543781,105.494818,27.646384,48.67812,77.848434
22.50616,20.396496,134.200645,21.955524,48.988545,112.245121
22.52213,20.433317,121.970013,15.242827,46.596443,106.727186
22.553367,20.219356,126.984886,20.713597,46.833827,106.271289
22.56802,20.450235,117.190948,17.459433,47.125992,99.731515
22.58344,20.384554,115.603168,19.000051,45.683426,96.603117
22.615332,19.823279,128.887079,13.199149,46.286017,115.68793
22.630814,20.248216,135.332527,20.22626,46.979909,115.106267
22.646664,20.126805,111.421486,8.435807,45.33648,102.985679
22.661768,20.190496,128.855638,25.241132,45.993852,103.614506
22.692569,20.261153,125.459986,16.86205,44.386943,108.597936
22.70773,20.012361,112.06603,24.832395,43.382626,87.233635
22.722639,20.149694,120.225025,8.797379,44.533026,111.427646
22.755728,20.002409,124.108015,0.779873,44.478245,123.328142
22.770394,20.536815,130.160448,5.621819,44.423464,124.538629
22.785538,20.293994,123.73072,27.03328,40.625316,96.69744
22.800907,20.323849,123.856485,-2.14416,42.999159,126.000645
22.83165,20.730872,107.255525,7.052393,44.551286,100.203132
22.846825,20.157656,104.017081,26.687426,45.555604,77.329655
22.863081,19.88697,108.733262,18.292625,42.013101,90.440637
22.893928,20.175569,104.944596,36.764333,40.954002,68.180263
22.909137,20.470138,106.249408,25.319734,42.743514,80.929674
22.924357,20.39351,122.724602,14.566842,40.296631,108.15776
22.939959,20.249211,99.316619,25.099646,40.625316,74.216973
22.970349,20.340767,113.009267,7.854144,43.145241,105.155123
22.986047,20.41839,102.319255,21.735437,40.314891,80.583818
23.001358,20.464167,106.862511,21.3267,39.255792,85.535811
23.0333,20.259163,93.751525,36.025465,38.707982,57.72606
23.047113,20.555723,105.259008,34.154713,41.629634,71.104295
23.062725,20.294989,110.493969,24.848115,39.036668,85.645854
23.093774,20.352709,108.1516,16.767726,38.781024,91.383874
23.10928,20.160641,114.235475,15.337151,40.607056,98.898324
23.125326,20.159646,99.033647,16.547637,38.196693,82.48601
23.140765,20.06411,97.28866,17.506594,38.59842,79.782066
23.170167,20.367636,101.360298,39.609762,37.794966,61.750536
23.186075,20.439288,116.750771,9.504808,39.237532,107.245963
23.201418,20.222342,113.763857,29.249886,34.416806,84.513971
23.231947,20.178554,94.6476,21.279539,36.078496,73.368061
23.247275,20.532834,106.721024,7.288202,38.269735,99.432822
23.263121,20.189501,104.378654,10.762455,37.886268,93.616199
23.293694,20.198458,110.431087,13.780811,36.169797,96.650276
23.308938,19.924786,99.489545,23.260336,35.603727,76.229209
23.32436,20.430332,103.341094,18.952889,36.535004,84.388205
23.340132,20.749781,107.679983,14.708327,36.936731,92.971656
23.371285,20.400477,82.495572,23.024525,35.439384,59.471047
23.386851,20.240255,92.556759,23.904881,35.128959,68.651878
23.402231,20.310912,108.969071,12.381678,35.841111,96.587393
23.43269,20.244235,96.769881,14.755488,34.708971,82.014393
23.448052,20.268119,110.619736,23.181732,36.808909,87.438004
23.463763,20.00639,79.477216,4.930112,34.727232,74.547104
23.493571,19.881994,113.480885,11.013986,36.023715,102.466899
23.509732,19.850149,96.549793,14.126665,30.454316,82.423128
23.524588,20.347733,120.350789,4.537097,34.380285,115.813692
23.540869,20.168602,112.03459,3.106522,34.526368,108.928068
23.570437,20.471134,86.127032,24.926719,34.106381,61.200313
23.586242,20.077047,117.788331,10.573808,32.189047,107.214523
23.60193,20.623394,79.933113,16.217504,33.722914,63.715609
23.632422,20.12581,99.59959,21.8612,32.38991,77.73839
23.648108,20.0044,109.755102,-10.083064,33.248145,119.838166
23.663819,19.807356,77.575022,12.020104,30.052589,65.554918
23.694768,20.39152,89.789932,3.751067,31.568195,86.038865
23.710145,19.88697,78.754068,6.958069,31.422113,71.795999
23.725596,19.953646,98.404824,13.372075,29.815204,85.032749
23.741371,19.959617,79.461495,3.782508,35.402864,75.678987
23.772203,20.085008,86.221355,5.103039,30.947344,81.118316
23.78723,20.040226,88.43796,6.65938,30.016068,81.77858
23.802996,20.218361,105.227567,18.18258,32.590774,87.044987
23.833974,20.098941,117.662565,5.794745,28.664804,111.86782
23.849399,20.099936,98.750678,4.34845,31.604716,94.402228
23.865175,20.06411,127.943843,2.870712,30.289973,125.073131
23.880682,20.2721,95.072055,22.238496,29.979547,72.833559
23.911682,20.490042,78.864111,10.62097,28.829147,68.243141
23.92787,20.102921,87.164591,21.562509,29.212614,65.602082
23.943353,20.045202,80.216084,13.875135,28.098734,66.340949
23.974857,20.18154,91.817892,-1.295246,27.496143,93.113138
23.991252,20.240255,84.03619,21.955525,28.409159,62.080665
24.006274,20.179549,88.296475,9.206117,25.560549,79.090358
24.021762,20.141733,86.535767,13.74937,28.664804,72.786397
24.053136,20.271105,78.188125,15.101341,26.254441,63.086784
24.069227,20.220351,90.811772,6.580775,28.263077,84.230997
24.084979,20.141733,84.759339,3.719625,28.281337,81.039714
24.100281,20.296979,87.510445,15.57296,27.368321,71.937485
24.131974,20.086999,69.588955,10.35372,27.678746,59.235235
24.147427,20.489047,81.253644,1.660227,29.249134,79.593417
24.162627,20.232293,77.433536,12.68037,27.003114,64.753166
24.193781,20.351713,92.525318,13.089105,27.386581,79.436213
24.208636,19.830245,103.734109,-7.489165,23.679735,111.223274
24.22437,19.94867,96.864205,2.037522,27.751788,94.826683
24.239789,19.818303,95.355027,18.245462,25.469247,77.109565
24.269763,20.113868,84.334882,11.296956,24.282326,73.037926
24.285503,20.117849,87.997783,7.366805,25.688371,80.630978
24.300321,19.82726,77.087683,9.033189,23.478872,68.054494
24.331259,20.106902,108.340247,-2.254204,26.583127,110.594451
24.346413,19.953646,81.285084,15.478636,25.268384,65.806448
24.361371,19.954641,71.113853,23.260335,24.227545,47.853518
24.392554,20.09496,85.781178,5.527495,24.537971,80.253683
24.407895,20.12581,77.842272,9.064631,21.762401,68.777641
24.424588,19.954641,71.208177,21.735436,26.144879,49.472741
24.439541,19.939714,92.729686,7.744101,20.173753,84.985585
24.471642,20.100931,106.438053,-4.219279,26.017057,110.657332
24.486328,19.689927,85.57681,7.681218,22.657157,77.895592
24.501608,19.804371,78.911274,17.317947,22.967583,61.593327
24.532932,20.269114,67.262305,20.163376,21.835443,47.098929
24.548974,19.976535,102.853756,9.504808,21.945005,93.348948
24.564254,20.148699,89.318314,4.395611,23.424091,84.922703
24.579747,20.283047,90.151506,7.162438,19.187696,82.989068
24.609773,19.85612,71.868443,15.400033,23.442351,56.46841
24.62466,19.804371,80.389011,14.645444,22.784979,65.743567
24.640039,20.078042,63.772331,17.868168,24.811875,45.904163
24.671292,19.94469,82.228321,12.350236,24.081462,69.878085
24.686219,19.799395,82.778542,6.45501,20.995468,76.323532
24.701463,20.085008,51.793231,11.894339,24.611012,39.898892
24.732698,19.783472,63.520802,13.938017,21.817182,49.582785
24.748268,20.312902,77.747948,24.69091,20.447658,53.057038
24.764282,20.013356,70.154898,24.70663,22.711938,45.448268
24.779862,19.565531,62.200271,21.153774,22.620637,41.046497
24.81082,19.820294,71.679795,13.592164,20.137232,58.087631
24.826729,19.925781,63.174948,13.49784,19.644204,49.677108
24.842494,20.026293,78.722626,-0.194805,18.731187,78.917431
24.874211,20.221346,63.45792,29.454253,20.849385,34.003667
24.888672,20.017337,74.305136,6.926628,19.899848,67.378508
24.903953,19.980516,78.172405,14.205267,23.058884,63.967138
24.920033,19.954641,62.388918,15.871652,19.936369,46.517266
24.950483,19.972554,82.464131,-12.07958,17.124279,94.543711
24.965694,20.007385,58.238679,2.414815,19.698985,55.823864
24.981386,20.073066,65.595922,11.988663,18.146857,53.607259
25.013073,19.850149,75.562785,-7.284797,20.995468,82.847582
25.027477,19.950661,82.715662,-16.748599,19.224216,99.464261
25.042363,19.880999,64.935655,5.040156,18.585105,59.895499
25.074026,19.909859,69.243102,18.622758,19.297257,50.620344
25.089335,20.172583,65.910333,-3.810544,18.676406,69.720877
25.10503,19.484922,79.382891,12.523163,20.319836,66.859728
25.119906,19.777501,59.29196,9.614852,15.006081,49.677108
25.150545,19.726748,73.220414,9.866381,15.882577,63.354033
25.16611,20.236274,61.335638,1.408697,17.270361,59.926941
25.182118,19.526719,69.321705,22.568628,20.484179,46.753077
25.211991,20.159646,71.192456,-11.733728,17.21558,82.926184
25.227542,19.874033,72.591591,18.465551,18.457283,54.12604
25.242594,19.937723,78.581141,-8.117989,18.183378,86.69913
25.27326,19.871047,69.400307,21.122333,14.969561,48.277974
25.290626,19.938719,70.453587,16.138902,18.274679,54.314685
25.305135,20.055153,94.741923,-8.542444,16.503428,103.284367
25.33565,20.334796,74.116489,9.363322,17.690349,64.753167
25.351387,19.744661,74.053607,12.758973,16.174742,61.294634
25.366814,19.870052,74.41518,8.247159,14.859999,66.168021
25.382523,19.899907,65.721686,14.299592,15.115643,51.422094
25.414311,19.968574,57.232561,-3.936307,13.727859,61.168868
25.429873,19.745656,62.986301,7.036673,13.910462,55.949628
25.445471,20.0044,69.809043,7.586894,16.594729,62.222149
25.460609,19.88697,64.448317,24.140689,14.732176,40.307628
25.490924,20.069086,66.004658,25.20969,14.768697,40.794968
25.507692,19.885975,74.3523,-3.260322,12.68702,77.612622
25.523692,19.987482,73.188973,0.858477,14.640875,72.330496
25.553324,20.116854,72.292898,6.690819,15.626932,65.602079
25.56872,19.974545,54.764425,0.276814,14.805218,54.487611
25.583832,19.839202,78.518258,-2.238483,13.27135,80.756741
25.613928,19.687936,69.21166,16.390431,12.540937,52.821229
25.629968,20.24523,66.963614,4.427053,14.312189,62.536561
25.64511,19.934738,72.937443,9.096071,13.161788,63.841372
25.660834,20.09297,39.971336,25.382616,13.216569,14.58872
25.690893,20.023308,59.873622,14.488238,13.088747,45.385384
25.706311,20.147704,57.295442,13.21487,13.307871,44.080572
25.722579,19.582449,73.707753,3.845389,11.646182,69.862364
25.753587,20.044206,48.586227,8.860263,14.713916,39.725964
25.768668,19.921801,72.057089,12.491722,16.521688,59.565367
25.784286,20.050177,48.334697,15.903092,13.81916,32.431605
25.800157,19.995443,50.441259,5.967671,13.910462,44.473588
25.831873,19.966583,61.838697,17.600918,10.97055,44.237779
25.848109,19.595386,73.409061,-11.843771,9.217558,85.252832
25.865145,19.804371,60.313798,6.266363,12.358334,54.047435
25.894503,19.784468,62.95486,14.896975,12.613979,48.057885
25.910577,19.82925,47.674432,21.436745,9.089736,26.237687
25.925838,20.546766,62.168829,15.683004,12.413115,46.485825
25.941371,19.877018,60.518166,12.350236,13.435693,48.16793
25.972569,19.835221,50.032524,9.394762,13.033966,40.637762
25.987563,19.918815,64.982819,8.624454,16.010399,56.358365
26.002417,20.113868,49.765273,18.748521,12.577458,31.016752
26.03298,20.140738,49.749552,18.937169,14.074805,30.812383
26.048081,19.808352,50.897157,-5.492648,10.441,56.389805
26.063971,19.97355,81.615218,-6.530207,8.706269,88.145425
26.094295,19.768545,56.257882,3.971155,13.435693,52.286727
26.110381,19.992458,57.059633,-5.05247,11.189673,62.112103
26.125395,19.988477,58.867503,0.811314,9.911451,58.056189
26.141171,19.992458,65.202906,-14.374788,10.495781,79.577694
26.1736,19.875028,52.689304,-3.574734,11.664442,56.264038
26.187915,19.777501,69.934808,-4.690896,9.473203,74.625704
26.203169,19.654101,57.138237,17.427991,14.640875,39.710246
26.233676,19.889955,59.637812,-3.055954,9.053216,62.693766
26.249433,19.878013,47.690154,10.10219,9.582765,37.587964
26.265287,19.720777,56.037793,-2.238483,10.824467,58.276276
26.295195,19.933743,61.964461,-12.472595,9.436682,74.437056
26.31088,19.912844,62.703331,9.410484,11.317496,53.292847
26.326975,19.524729,48.664831,7.099555,8.669749,41.565276
26.342815,19.689927,66.995055,-11.482198,9.181038,78.477253
26.373923,19.752622,52.925114,1.848873,10.075794,51.076241
26.388755,19.910854,52.327731,-12.519757,11.207934,64.847488
26.40518,19.775511,52.81507,5.637539,10.221876,47.177531
26.420713,19.558564,44.860445,8.860263,9.071476,36.000182
26.450735,19.770535,45.819402,3.05936,8.596707,42.760042
26.465907,20.03724,46.353901,6.093436,9.89319,40.260465
26.481167,19.753617,50.598464,13.796532,8.541926,36.801932
26.512186,19.273946,44.844723,6.627937,10.641864,38.216786
26.52722,19.539656,45.316343,-5.901383,12.394855,51.217726
26.543105,19.617279,52.972276,4.788627,6.807196,48.183649
26.574518,19.867067,75.374138,-12.268228,6.204605,87.642366
26.590386,19.719782,43.571356,32.283961,7.774993,11.287395
26.606313,19.929762,60.423843,-2.112717,10.185356,62.53656
26.621717,19.526719,51.667466,11.469883,9.491463,40.197583
26.651894,20.148699,73.456223,-14.437671,11.226194,87.893894
26.667815,19.934738,64.699847,5.637539,8.888873,59.062308
26.683571,19.797405,61.88586,7.351085,9.363641,54.534775
26.715028,20.0044,51.541702,12.664648,7.081101,38.877054
26.730716,19.76755,59.543488,8.577291,6.715894,50.966197
26.745614,19.511792,49.498024,4.269846,9.674067,45.228178
26.760457,19.685946,41.904971,-4.203559,9.30886,46.10853
26.79056,19.723762,42.769605,-3.024513,5.547233,45.794118
26.80577,19.502835,66.020377,0.056724,9.454943,65.963653
26.82081,19.511792,61.225593,1.361535,7.62891,59.864058
26.851824,19.826265,59.920783,-7.693532,5.9307,67.614315
26.867721,19.764564,57.405486,3.405213,6.040262,54.000273
26.883245,19.693907,36.937261,5.055878,8.596707,31.881383
26.914806,19.908864,43.052575,2.28905,7.793253,40.763525
26.930799,19.871047,29.218444,28.558179,8.834092,0.660265
26.946259,19.744661,34.186155,23.904881,7.04458,10.281274
26.961194,19.965588,47.61155,14.944136,6.642853,32.667414
26.99258,19.362516,51.510261,8.388645,8.414104,43.121616
27.008339,19.719782,47.36002,-13.164302,8.852352,60.524322
27.0249,19.891946,56.273603,9.504807,8.578447,46.768796
27.040334,19.526719,64.636964,-2.364248,3.209912,67.001212
27.071898,19.80039,37.518922,-13.730244,6.935018,51.249166
27.087854,19.794419,45.379224,-0.572099,6.642853,45.951323
27.102889,19.737695,39.79841,8.907425,7.355005,30.890985
27.134321,20.162632,35.915421,18.371227,8.377584,17.544194
27.150197,19.705849,75.782874,-22.077883,8.870612,97.860757
27.165478,19.821289,23.763395,13.057664,8.834092,10.705731
27.181421,19.854129,33.148595,4.678582,7.902815,28.470013
27.211461,20.176564,58.427325,-21.181809,9.089736,79.609134
27.226911,19.797405,39.452556,3.57814,5.985481,35.874416
27.242001,19.945685,49.90676,-11.324991,6.241126,61.231751
27.273277,19.901897,36.11979,9.709175,7.720212,26.410615
27.290523,19.949666,53.113762,1.392976,4.360312,51.720786
27.304492,20.060129,42.533795,8.325762,4.506395,34.208033
27.320554,19.883984,48.208932,-0.60354,5.91244,48.812472
27.351307,19.748642,23.055966,9.410483,5.291589,13.645483
27.366276,19.94867,41.244705,-11.042021,8.998435,52.286726
27.381828,20.167607,35.459523,11.548485,5.602014,23.911038
27.411346,19.551598,45.379225,3.263728,2.242115,42.115497
27.426887,19.967579,43.665679,-16.308422,5.985481,59.974101
27.44217,19.989472,49.92248,-5.665574,5.328109,55.588054
